seriesID,title,descrip,thumbnail,thumbnail_extension
22649,"Occupy Avengers (2016 - Present)",,http://i.annihil.us/u/prod/marvel/i/mg/a/00/5a8f1f2f397f3,"jpg"
2265,"X-Men (1991 - 2001)","An exciting era for Marvel's mutants begin! With a larger team roster than ever before, the X-Men face familiar foes like Magneto, new opponents like Omega Red, and monumental threats including Onslaught and Operation: Zero Tolerance in their 90's exploit",http://i.annihil.us/u/prod/marvel/i/mg/2/e0/513115de77b40,"jpg"
22650,"Powers Coloring Book (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22651,"Rocket (2017 - Present)",,http://i.annihil.us/u/prod/marvel/i/mg/9/50/5a8f2d479b1b1,"jpg"
22652,"Star-Lord (2016 - Present)",,http://i.annihil.us/u/prod/marvel/i/mg/e/f0/5a8c83be3db1a,"jpg"
22653,"Thanos (2016 - Present)",,http://i.annihil.us/u/prod/marvel/i/mg/6/d0/5a8c7c9008f46,"jpg"
22654,"The Clone Conspiracy (2016 - Present)",,http://i.annihil.us/u/prod/marvel/i/mg/b/10/57f7d8e76ed97,"jpg"
22655,"The Unworthy Thor (2016 - 2017)",,http://i.annihil.us/u/prod/marvel/i/mg/6/10/5a8f1e616170a,"jpg"
22656,"U.S.Avengers (2017 - Present)",,http://i.annihil.us/u/prod/marvel/i/mg/d/00/5a8c5c7a1f9e9,"jpg"
22657,"Venom (2016 - Present)",,http://i.annihil.us/u/prod/marvel/i/mg/c/60/5a8c5a950e8ab,"jpg"
22658,"The Unstoppable Wasp (2017 - Present)",,http://i.annihil.us/u/prod/marvel/i/mg/9/a0/5a871525cfda9,"jpg"
22659,"Wolverine Vs. The Marvel Universe (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/7/10/5a84a67b58e93,"jpg"
22660,"Young Avengers by Allan Heinberg & Jim Cheung: The Complete Collection (2016)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22661,"Spider-Man: The Clone Saga (2009 - 2011)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22664,"Doctor Strange: The Oath - LCSD Exclusive (2016)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22665,"Punisher & Bullseye: Deadliest Hits (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22667,"Doctor Strange & Doctor Doom: Triumph and Torment (1989)",,http://i.annihil.us/u/prod/marvel/i/mg/1/a0/5769971c557e4,"jpg"
22669,"Machine Man (1978 - 1981)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22670,"Doctor Strange Epic Collection: A Separate Reality (2016)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22671,"Power Man & Iron Fist Epic Collection: Revenge! (2016)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22691,"Ka-Zar (1974 - 1977)",,http://i.annihil.us/u/prod/marvel/i/mg/7/03/5a73a50283595,"jpg"
22692,"ALL-NEW X-MEN: INEVITABLE VOL. 1 - GHOSTS OF CYCLOPS (2015)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22696,"MIGHTY THOR VOL. 1: THUNDER IN HER VEINS (2016)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22698,"Tigra (2002)",,http://i.annihil.us/u/prod/marvel/i/mg/a/00/5a8c75b9809ea,"jpg"
227,"Avengers Vol. 2: Red Zone (2003)",,http://i.annihil.us/u/prod/marvel/i/mg/f/20/4bb6a48ebcf33,"jpg"
22703,"Champions: No Time for Losers (2016 - Present)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22709,"Gwenpool Holiday Special: Merry Mix-Up (2016)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
2271,"Peter Parker, the Spectacular Spider-Man (1976 - 1998)",,http://i.annihil.us/u/prod/marvel/i/mg/6/90/519be45871d4a,"jpg"
22718,"Rocket Raccoon (2016 - Present)",,http://i.annihil.us/u/prod/marvel/i/mg/b/a0/5a8f2d0a080ea,"jpg"
22719,"Star Wars: Doctor Aphra (2016 - Present)",,http://i.annihil.us/u/prod/marvel/i/mg/7/40/5a8c7e7944a49,"jpg"
2272,"Black Widow (2001)",,http://i.annihil.us/u/prod/marvel/i/mg/b/d0/4bad36d152ca8,"jpg"
22723,"X-Men Epic Collection: Lonely Are the Hunted (2016)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22724,"Guidebook to The Marvel Cinematic Universe - Marvel’s Guardians of the Galaxy (2016)",,http://i.annihil.us/u/prod/marvel/i/mg/3/a0/5787a551e0f61,"jpg"
22726,"Guidebook to The Marvel Cinematic Universe - Marvel's Agent Carter Season One (2016)",,http://i.annihil.us/u/prod/marvel/i/mg/8/c0/5a8f23b0aa464,"jpg"
22727,"All-New Wolverine Vol. 4: Immune (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22728,"All-New Wolverine Vol. 5: Orphans of X (2018)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22729,"All-New X-Men: Inevitable Vol. 4 - IVX (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22733,"Amazing Spider-Man: Renew Your Vows Vol. 1: Brawl In The Family (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22734,"Amazing Spider-Man: Renew Your Vows Vol. 2 - The Venom Experiment (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22737,"Avengers: Unleashed Vol. 1 - Kang War One (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22738,"Avengers: Unleashed Vol. 2 - Secret Empire (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22739,"Avengers & Champions: Worlds Collide (2018)",,http://i.annihil.us/u/prod/marvel/i/mg/2/f0/5a85e1e820501,"jpg"
2274,"Marvel Mangaverse: Ghost Rider (2002)",,http://i.annihil.us/u/prod/marvel/i/mg/e/a0/4bad36ccc73b0,"jpg"
22743,"Black Panther Book 4: Avengers of the New World Part 1 (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22744,"Black Panther: World of Wakanda (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22747,"Captain America and the Avengers: The Complete Collection (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22748,"Captain America: Sam Wilson Vol. 5 - End Of the Line (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
2275,"Marvel Mangaverse: Fantastic Four (2002)",,http://i.annihil.us/u/prod/marvel/i/mg/f/a0/4bad36c7ae9d8,"jpg"
22750,"Captain America: Steve Rogers Vol. 3 - Empire Building (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22752,"The Mighty Captain Marvel Vol. 1: Alien Nation (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22753,"The Mighty Captain Marvel Vol. 2: Band of Sisters (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22755,"Champions Vol. 1: Change the World (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22756,"Champions Vol. 2: The Freelancer Lifestyle (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22758,"Daredevil by Ed Brubaker & Michael Lark Omnibus Vol. 2 (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22759,"Daredevil: Back in Black Vol. 4 - Identity (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22760,"Daredevil: Back in Black Vol. 5 - Supreme (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22761,"Deadpool: World's Greatest Vol. 7 - Deadpool Does Shakespeare (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22762,"Deadpool: World's Greatest Vol. 8 - 'Til Death Do Us… (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22763,"Doctor Strange Vol. 4: Mr. Misery (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22764,"Doctor Strange Vol. 4: Mr. Misery (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22766,"Doctor Strange Vol. 5: Secret Empire (2018)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22767,"Doctor Strange and the Sorcerers Supreme Vol. 1: Out of Time (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22768,"Doctor Strange and the Sorcerers Supreme Vol. 2: Time after Time (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
2277,"Marvel Mangaverse: Spider-Man (2002)",,http://i.annihil.us/u/prod/marvel/i/mg/c/a0/4bad36c2dc799,"jpg"
22770,"Elektra: Always Bet On Red (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22773,"Great Lakes Avengers: Same Old, Same Old (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22776,"All-New Guardians of the Galaxy Vol. 1: Communication Breakdown (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/4/30/5a85d539549f2,"jpg"
22777,"All-New Guardians of the Galaxy Vol. 2: Riders in the Sky (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22778,"All-New Guardians of the Galaxy Vol. 3: Infinity Quest (2018)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22779,"Guardians of the Galaxy: New Guard Vol. 4 - Grounded (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
2278,"Marvel Mangaverse: X-Men (2002)",,http://i.annihil.us/u/prod/marvel/i/mg/1/a0/4bad36bda1d6c,"jpg"
22780,"Guardians of the Galaxy: New Guard Vol. 4 - Grounded (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22781,"Gwenpool, The Unbelievable Vol. 3: Totally In Continuity (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22782,"Gwenpool, the Unbelievable Vol. 4: Beyond the Fourth Wall (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22783,"Howard the Duck: The Complete Collection Vol. 4 (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22784,"She-Hulk Vol. 1: Deconstructed (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22785,"She-Hulk Vol. 2: Let Them Eat Cake (2018)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22787,"Infamous Iron Man Vol. 1: Infamous (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22788,"Infamous Iron Man Vol. 2: The Absolution of Doom (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22797,"Immortal Iron Fists (2018)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22798,"THOR VS. HULK: CHAMPIONS OF THE UNIVERSE MPGN TPB (2018)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
228,"Captain America Vol. 3: Ice (2003)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
2280,"Ultimate Spider-Man: Free Comic Book Day Edition (2002)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22800,"Inhumans Vs. X-Men (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22801,"Monsters Vol. 1: The Marvel Monsterbus by Stan Lee, Larry Lieber & Jack Kirby (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22802,"Monsters Vol. 2: The Marvel Monsterbus by Stan Lee, Larry Lieber & Jack Kirby (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22803,"Jessica Jones Vol. 1: Uncaged! (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22804,"Jessica Jones Vol. 2: The Secrets of Maria Hill (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22806,"Kingpin: Born Against (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22809,"Loki: Journey into Mystery by Kieron Gillen (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
2281,"New X-Men (2001 - 2004)","The human race is headed towards extinction and the X-Men must find a way to evolve! Writer Grant Morrison brings his revolutionary vision to Marvel's mutants in a three-year run filled with big ideas, memorable new characters and shocks you'll never see ",http://i.annihil.us/u/prod/marvel/i/mg/d/30/51310276a9375,"jpg"
22810,"Mighty Thor Vol. 4: The War Thor (2018)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22814,"Moon Girl and Devil Dinosaur Vol. 3: The Smartest There Is (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22815,"Moon Girl and Devil Dinosaur Vol. 4: Girl-Moon (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22816,"Ms. Marvel Vol. 8: Mecca (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22817,"New Avengers by Brian Michael Bendis: The Complete Collection Vol. 4 (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22818,"New Avengers by Brian Michael Bendis: The Complete Collection Vol. 5 (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22819,"New Avengers by Brian Michael Bendis: The Complete Collection Vol. 6 (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22820,"New Avengers by Brian Michael Bendis: The Complete Collection Vol. 7 (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22821,"Nova: Resurrection (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22824,"Occupy Avengers Vol. 1: Taking Back Justice (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22825,"Occupy Avengers Vol. 2: In Plain Sight (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22827,"Patsy Walker, A.K.A. Hellcat! Vol. 3: Careless Whisker(S) (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22829,"Power Man and Iron Fist Vol. 3: Street Magic (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22831,"Rocket: The Blue River Score (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22834,"Runaways Vol. 5: Escape to New York (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22835,"Runaways Vol. 7: Live Fast (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22836,"Runaways Vol. 6: Parental Guidance (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22837,"Runaways Vol. 4: True Believers (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22838,"Silk Vol. 3: The Clone Conspiracy (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22841,"Spider-Gwen Vol. 4: Predators (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22842,"SPIDER-MAN 2099 VOL. 7: BACK TO THE FUTURE, SHOCK! TPB (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22845,"Spider-Man: Miles Morales Vol. 3 (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22849,"Star Wars Vol. 6: Out Among The Stars (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22850,"Star-Lord: Grounded (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22853,"Steve Rogers: Super-Soldier - The Complete Collection (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22854,"Thanos Vol. 1: Thanos Returns (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22855,"Thanos Vol. 2: The God Quarry (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22857,"Amazing Spider-Man: The Clone Conspiracy (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22858,"The A-Z of Marvel Monsters (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22859,"The Punisher Vol. 3: King of the New York Streets (2018)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22860,"The Totally Awesome Hulk Vol. 4: My Best Friends Are Monsters (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22862,"The Unbeatable Squirrel Girl Vol. 6: Who Run The World? Squirrels (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22863,"The Unbeatable Squirrel Girl Vol. 7: I've Been Waiting For A Squirrel Like You (2018)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22865,"THE UNWORTHY THOR TPB (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22866,"U.S.Avengers Vol. 1: American Intelligence Mechanics (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22867,"U.S.Avengers Vol. 2: Cannonball Run (2018)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22869,"Ultimate Spider-Man Ultimate Collection Book 7 (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22870,"Uncanny Avengers: Unity Vol. 4 - Red Skull (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22871,"Uncanny Avengers: Unity Vol. 5 - Stars and Garters (2018)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22874,"Uncanny X-Men: Superior Vol. 4 - IVX (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22878,"VENOM VOL. 1: HOMECOMING TPB (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22879,"Venom Vol. 2: The Land Before Crime (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
2288,"Silver Surfer (1987 - 1998)",,http://i.annihil.us/u/prod/marvel/i/mg/5/80/57f2a30500a8a,"jpg"
22880,"Venom Vol. 3: Lethal Protector - Blood in the Water (2018)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22881,"The Unstoppable Wasp Vol. 1: Unstoppable! (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22882,"The Unstoppable Wasp Vol. 2: Agents of G.I.R.L. (2018)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22884,"Wolverine: Old Man Logan Vol. 4 - Old Monsters (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22885,"Wolverine: Old Man Logan Vol. 5 - Past Lives (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22886,"Wolverine: Old Man Logan Vol. 6 - Days of Anger (2018)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22887,"Young Avengers by Allan Heinberg & Jim Cheung: The Children's Crusade (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22888,"Spider-Man: The Final Adventure (1995 - 1996)",,http://i.annihil.us/u/prod/marvel/i/mg/e/f0/5a6a1d80defa4,"jpg"
22889,"Spider-Man: Redemption (1996)",,http://i.annihil.us/u/prod/marvel/i/mg/6/00/5a21da993172b,"jpg"
22890,"Galactic Guardians (1994)",,http://i.annihil.us/u/prod/marvel/i/mg/9/10/58d04bb0e156f,"jpg"
22893,"Spider-Man: 101 Ways to End the Clone Saga (1997)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22894,"Venom: Along Came a Spider (1996)",,http://i.annihil.us/u/prod/marvel/i/mg/3/f0/59553e0906fe4,"jpg"
22895,"Giant-Size Man-Thing (1974 - 1975)",,http://i.annihil.us/u/prod/marvel/i/mg/6/40/57aa375c86a04,"jpg"
22896,"All-New, All-Different Marvel Reading Chronology (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22898,"Thor Epic Collection: When Titans Clash (2016)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22900,"Guidebook to The Marvel Cinematic Universe - Marvel’s Agent Carter Season Two (2016)",,http://i.annihil.us/u/prod/marvel/i/mg/9/30/5a8f23cb30b78,"jpg"
22901,"X-Men/Alpha Flight (2016)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22902,"Captain America: Sentinel of Liberty (1998 - 1999)",,http://i.annihil.us/u/prod/marvel/i/mg/6/40/5a86f6110b4e6,"jpg"
22904,"Storm (1996)",,http://i.annihil.us/u/prod/marvel/i/mg/4/00/581b857860da8,"jpg"
2291,"Savage She-Hulk (1980 - 1982)",,http://i.annihil.us/u/prod/marvel/i/mg/7/00/5a8f273ae8971,"jpg"
22916,"GHOST RIDER/BLAZE: SPIRITS OF VENGEANCE (1992 - 1994)",,http://i.annihil.us/u/prod/marvel/i/mg/6/f0/5a8c87d6086e1,"jpg"
22917,"Ant-Man: Larger than Life (2016)",,http://i.annihil.us/u/prod/marvel/i/mg/8/a0/57cf02d1a5c13,"jpg"
2292,"Spectacular Spider-Man Adventures (1995 - 2005)",,http://i.annihil.us/u/prod/marvel/i/mg/5/40/4bad36a324230,"jpg"
22921,"Ultimate Spider-Man Super Special (2002)",,http://i.annihil.us/u/prod/marvel/i/mg/e/b0/57d0778779562,"jpg"
22922,"GUARDIANS OF THE GALAXY: AWESOME MIX INFINITE COMIC (2016 - 2017)",,http://i.annihil.us/u/prod/marvel/i/mg/6/80/5835c82318dcb,"jpg"
22923,"Guidebook To The Marvel Cinematic Universe - Marvel's Avengers: Age Of Ultron (2016)",,http://i.annihil.us/u/prod/marvel/i/mg/b/e0/57d2e42aaec06,"jpg"
22927,"Ghost Rider (2016 - Present)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22928,"Invincible Iron Man (2016 - Present)",,http://i.annihil.us/u/prod/marvel/i/mg/f/80/5a8deeb07f2d6,"jpg"
22929,"Ultimates 2 (2016 - Present)",,http://i.annihil.us/u/prod/marvel/i/mg/9/40/5a8c5e0935ea1,"jpg"
2293,"Speedball (1988 - 1989)",,http://i.annihil.us/u/prod/marvel/i/mg/c/40/5a8f26e5ea50b,"jpg"
22931,"Doctor Strange: The Flight of Bones (1999)",,http://i.annihil.us/u/prod/marvel/i/mg/2/c0/581b5401036ec,"jpg"
22932,"Son of Satan (1975 - 1977)",,http://i.annihil.us/u/prod/marvel/i/mg/c/10/589b94b0acca1,"jpg"
22936,"Avengers Annual (1999)",,http://i.annihil.us/u/prod/marvel/i/mg/4/70/57ee8a6385773,"jpg"
22944,"Guidebook to The Marvel Cinematic Universe - Marvel's Agent Carter Season One (2016)",,http://i.annihil.us/u/prod/marvel/i/mg/c/f0/57fbe8d77a5d1,"jpg"
22945,"Guidebook to The Marvel Cinematic Universe - Marvel’s Agents of S.H.I.E.L.D. Season Two (2016)",,http://i.annihil.us/u/prod/marvel/i/mg/9/50/580a8e15bde44,"jpg"
2296,"Thunderbolts (1997 - 2003)","Earth's newest heroes are not what they seem! Baron Zemo's Masters of Evil have duped the Marvel Universe into accepting them as the beloved Thunderbolts, but will being heroes come naturally to some of these longtime villains? Follow a journey of redempt",http://i.annihil.us/u/prod/marvel/i/mg/5/80/51310d7bc901c,"jpg"
22960,"Captain Britain (1976 - 1977)",,http://i.annihil.us/u/prod/marvel/i/mg/6/a0/5a86f90a943c2,"jpg"
22963,"AVENGERS FT. HULK & NOVA – COMPLETE SAGA (2016)",,http://i.annihil.us/u/prod/marvel/i/mg/4/03/5823a2813419d,"jpg"
22964,"Sensational She-Hulk (1989 - 1994)",,http://i.annihil.us/u/prod/marvel/i/mg/1/f0/5a8f25eccad2a,"jpg"
22965,"Iceman (2001 - 2002)",,http://i.annihil.us/u/prod/marvel/i/mg/6/50/5a9028dd23e18,"jpg"
22966,"The Avengers (2016 - 2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
2297,"Tower of Shadows (1969 - 1971)",,http://i.annihil.us/u/prod/marvel/i/mg/6/20/4bad3537d9331,"jpg"
22974,"X-Men/Alpha Flight (1985)",,http://i.annihil.us/u/prod/marvel/i/mg/f/60/58fa4a36a6afe,"jpg"
22976,"Red Widow: First Strike (2015)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22978,"Venom: Nights Of Vengeance (1994)",,http://i.annihil.us/u/prod/marvel/i/mg/7/03/5a8c596523142,"jpg"
2298,"Ultimate Daredevil and Elektra (2002 - 2003)",,http://i.annihil.us/u/prod/marvel/i/mg/8/80/4bad3533ef210,"jpg"
22980,"Venom: Separation Anxiety (1994 - 1995)",,http://i.annihil.us/u/prod/marvel/i/mg/a/20/5a8c59256ecf7,"jpg"
22982,"Civil War II (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22983,"Venom: The Enemy Within (1994)",,http://i.annihil.us/u/prod/marvel/i/mg/c/70/5a8c5ad4d936a,"jpg"
22985,"Marvelman (1954 - 1963)",,http://i.annihil.us/u/prod/marvel/i/mg/1/00/5a95c06827278,"jpg"
22987,"Guidebook to the Marvel Cinematic Universe - Marvel's Agents of S.H.I.E.L.D. Season Three (2016)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22988,"Guidebook to the Marvel Cinematic Universe - Agent Carter Season Two (2016)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
22990,"Code of Honor (1997)",,http://i.annihil.us/u/prod/marvel/i/mg/6/50/5a8704bb4c394,"jpg"
22991,"Jungle Action (1972 - 1976)",,http://i.annihil.us/u/prod/marvel/i/mg/2/e0/5a73a7423362a,"jpg"
22992,"X-MEN PRIME 1 (2017)",,http://i.annihil.us/u/prod/marvel/i/mg/2/50/5a820712212da,"jpg"
