id,title,issn,descrip,thumbnail,thumbnail_extension
28886,"Nomad: Girl Without a World (Graphic Novel)",0,"In her world, RIKKI BARNES was the modern-day BUCKY, teen sidekick to CAPTAIN AMERICA. In this world, the Cap she knew is dead, she never existed, and very little else is as she remembers. With no home, no income and no legal identity, what's a girl to do",http://i.annihil.us/u/prod/marvel/i/mg/6/50/4ba94f150392f,"jpg"
28887,"Nova Vol. 6: Realm of Kings (Trade Paperback)",0,"How has the aftermath of the War of Kings affected the newly reborn and viciously battered Nova Corps? When the universe is changed, who is left to protect and serve the innocents? Out of the devastation-and from Marvel's cosmic past-strides a mysterious ",http://i.annihil.us/u/prod/marvel/i/mg/5/60/51df0001136fd,"jpg"
28889,"Official Handbook of the Marvel Universe a to Z Vol. 14 (Hardcover)",0,"The final volume in the Official Handbook hardcovers completes this series' alphabetical profiling of the Marvel Universe, but also offers updates and expansions on 2008-2009 profiles not in the previous 13 volumes, and another run through the alphabet - ",http://i.annihil.us/u/prod/marvel/i/mg/6/30/4baa8109816d5,"jpg"
28890,"Oz: The Marvelous Land of Oz (Hardcover)",0,"The epic continues! Fresh off their landmark run on THE WONDERFUL WORLD OF OZ, superstars ERIC SHANOWER (Age of Bronze) and SKOTTIE YOUNG (X-MEN) return with L. Frank Baum's MARVELOUS LAND OF OZ. Join new characters Tip and Jack Pumpkinhead as they're whi",http://i.annihil.us/u/prod/marvel/i/mg/c/c0/4c0feeb84389b,"jpg"
28891,"Oz: The Wonderful Wizard of Oz (Trade Paperback)",0,"The premiere American fantasy adventure gets the Merry Marvel treatment! Eisner Award-winning writer/artist Eric Shanower (Age of Bronze) teams up with fan-favorite artist Skottie Young (New X-Men) to bring L. Frank Baum's beloved classic to life! When Ka",http://i.annihil.us/u/prod/marvel/i/mg/c/00/4bed6732c1ce2,"jpg"
28892,"Punisher: Franken-Castle (Trade Paperback)",1,"The Punisher joins the Legion of Monsters! Hundreds have tried, but only the son of Wolverine succeeds in killing Frank Castle - but even in the face of death, the Punisher won't stay down! With his remains stitched back together into a heap of scarred fl",http://i.annihil.us/u/prod/marvel/i/mg/c/80/4d35a9dfb3d55,"jpg"
28893,"Punisher: Dead End (Hardcover)",0,"Russ Manning Award winner Tan Eng Huat (GHOST RIDER, SILVER SURFER) joins critically acclaimed writer Rick Remender (Fear Agent) in chronicling Frank Castle's war against Osborn's Cabal as the corrosive effects of their "Dark Reign" further degenerate the",http://i.annihil.us/u/prod/marvel/i/mg/f/60/4bb3cc9f416df,"jpg"
28898,"Runaways: Escape to New York (Trade Paperback)",0,"The team's lineup changes forever in the perfect jumping-on point for the series that Wizard said "could be the most original book to focus on teenaged super heroes since Spider-Man debuted all the way back in 1962!" When a dangerous alien invades Los Ang",http://i.annihil.us/u/prod/marvel/i/mg/f/70/4baa94fc6fc18,"jpg"
28902,"Runaways: Parental Guidance (Trade Paperback)",0,"The return of the Pride! The secret super-villain society is back, but this all-new group isn't made up of the Runaways' evil parents. Who are these shadowy players, and what do they want with the Marvel Universe's next generation of heroes? Plus: When th",http://i.annihil.us/u/prod/marvel/i/mg/1/c0/4bc5e0af3ade4,"jpg"
28912,"Spider-Man Noir: Eyes Without a Face (Hardcover)",0,"Peter Parker has a lot to be hopeful about. The Spider-Man is the beloved town hero; President Franklin D. Roosevelt is in the White House; the spiraling economy is on its first steps toward recovery; and with Norman Osborn out of the picture, organized c",http://i.annihil.us/u/prod/marvel/i/mg/e/e0/4baa8212ecd7e,"jpg"
28913,"Spider-Man/Fantastic Four TPB (Trade Paperback)",1,"The Fantastic Four hold the distinction of having one of the most diabolical and dangerous villains on the planet for a nemesis: Dr. Doom! Since their first encounter, Doom has used dark magic and mad science in his quest to destroy Reed Richards and his ",http://i.annihil.us/u/prod/marvel/i/mg/d/20/4d9f7a8f0f6e3,"jpg"
28914,"Spider-Man: American Son (Trade Paperback)",0,"A son of privilege. A son of prestige. And a total basket case. From Harry Osborn's youngest days, he has lived in the shadows of a powerful and narcissistic father. Always seeking approval that never came. Always hiding in the corners of shame. Always be",http://i.annihil.us/u/prod/marvel/i/mg/1/c0/4badac5b544ce,"jpg"
28915,"Spider-Man: Gauntlet Book 1 - Electro & Sandman (Trade Paperback)",0,"They are the wife and daughter of the late Kraven the Hunter, and they want Spider-Man dead! The revenge plot long in the making finally takes form, with Spidey's oldest enemies lining up one by one to take their best shot! First up in Sasha and Ana Kravi",http://i.annihil.us/u/prod/marvel/i/mg/8/40/4bc60e3e1c003,"jpg"
28917,"Spider-Man: Red-Headed Stranger (Trade Paperback)",0,"Who can forget MJ? Adored by many in the life of Peter Parker and cherished by the man himself, she's nonetheless been a stranger in these parts for some time now. But just when you'd given up hope, the red-headed stranger is back and looking better than ",http://i.annihil.us/u/prod/marvel/i/mg/9/b0/4baa94ed07696,"jpg"
28918,"Spider-Man: Return of the Black Cat (Trade Paperback)",0,"Peter Parker suddenly has several lovely ladies in his life! Michele Gonzales is Pete's take-no-prisoners roommate who's not really his girlfriend.  Really. We swear. Norah Winters is the say-anything motormouth journalist who's permanently laid off the e",http://i.annihil.us/u/prod/marvel/i/mg/8/e0/4ba94ab4811d4,"jpg"
28920,"Spider-Woman Vol. 1: Agent of S.W.O.R.D.  (Trade Paperback)",1,"What happens when an innocent person emerges from the trauma of captivity only to return to a life even more hellish? Delivered from captivity on an alien world, Spider-Woman has returned to an Earth ravaged by a deadly Skrull invasion led by her shape-sh",http://i.annihil.us/u/prod/marvel/i/mg/6/10/4d54230d781ea,"jpg"
28924,"Starr the Slayer: A Starr Is Born (Trade Paperback)",0,"You want barbarian action? You got it! Nomad. Slave. Warrior. King. All of these describe the man known today as Starr the Slayer. But before he was any of those, he was simply an idea floating around in the head of Len Carson, a pulp novelist with ambiti",http://i.annihil.us/u/prod/marvel/i/mg/c/30/4ba96a40ce18f,"jpg"
28929,"The Stand: Soul Survivors (Hardcover)",0,"M-O-O-N spells the start of the third volume of Marvel's critically acclaimed adaptation of Stephen King's horror epic. Nick Andros has hit the road and teamed up with the child-like Tom Cullen. After the horrors of Captain Trips, a bike trip through Okla",http://i.annihil.us/u/prod/marvel/i/mg/c/40/4ba92ca485de3,"jpg"
28931,"The Torch (Trade Paperback)",0,"The Torch is dead - buried with full military honors.  But what does death mean for an artificial man?  The Mad Thinker is determined to find out, with the reluctant help of the Torch's best and oldest friend - Tom (Toro) Raymond. But the Thinker's true g",http://i.annihil.us/u/prod/marvel/i/mg/f/70/4bed68d3f40bf,"jpg"
28939,"Tomb of Dracula Omnibus Vol. 3 (2010)",0,"The Salem Witch Trials, the French Revolution, the Civil War'only a few of the world-shaking events during which Dracula stalked the centuries! Now, learn the secrets of Dracula's diary, and witness the Lord of Darkness's first trip to America and a confr",http://i.annihil.us/u/prod/marvel/i/mg/a/10/4bcc769e346f6,"jpg"
28940,"Tomb of Dracula Omnibus Vol. 3 (2010) (VARIANT)",0,"The Salem Witch Trials, the French Revolution, the Civil War'only a few of the world-shaking events during which Dracula stalked the centuries! Now, learn the secrets of Dracula's diary, and witness the Lord of Darkness's first trip to America and a confr",http://i.annihil.us/u/prod/marvel/i/mg/b/e0/4bcc74ec3e600,"jpg"
28941,"Ultimate Comics Iron Man: Armor Wars (Hardcover)",0,"Exploding from the ruins of ULTIMATUM, Tony Stark races against time to save his crippled corporation and stop the theft of his armored arsenal! Superstar writer WARREN ELLIS (ULTIMATE HUMAN) teams up with rising talent STEVE KURTH (IRON MAN) to bring you",http://i.annihil.us/u/prod/marvel/i/mg/1/d0/4bacad9645bba,"jpg"
28942,"Ultimate Comics Iron Man: Armor Wars (Trade Paperback)",0,"The Iron Man armor is Tony Stark's greatest technological achievement. And it's just fallen into the hands of the world's criminal underground. Dashing, handsome and wealthy beyond measure, Tony was once the envy of every man on Earth. But in the wake of ",http://i.annihil.us/u/prod/marvel/i/mg/6/50/4c1156418fcb8,"jpg"
28943,"Ultimate Comics Avengers 2 (Hardcover)",1,,http://i.annihil.us/u/prod/marvel/i/mg/9/70/4c472afe078c4,"jpg"
28944,"Ultimate Comics Avengers 2: Crime & Punishment (Trade Paperback)",1,"Who can stop the Ghost Rider? A 7-foot-tall biker with a flaming skull for a head has been brutally murdering rich and powerful men across America. Someone in the White House wants it to stop - immediately - and has ordered the Avengers to take down the G",http://i.annihil.us/u/prod/marvel/i/mg/9/d0/4d35a7bdc7767,"jpg"
28945,"Ultimate Comics Avengers: The Next Generation (Trade Paperback)",1,"Captain America isn't just a super hero. He is the world's premier soldier and has fought bravely in defense of his country and its people. Now, however, the Sentinel of Liberty has met his match in the devious Red Skull - and what's more, this new villai",http://i.annihil.us/u/prod/marvel/i/mg/6/10/4c44b09bf1328,"jpg"
28946,"ULTIMATE COMICS NEW ULTIMATES: THOR REBORN PREMIERE HC (Hardcover)",1,"If only a few super heroes survived the Ultimatum - who's left to become the next super-powered team to be reckoned with? The NEW Ultimates! With Thor gone, Loki takes his revenge - unleashing the worst of Asgard on Earth. Iron Man must gather the heroes ",http://i.annihil.us/u/prod/marvel/i/mg/3/40/4d82569d01b42,"jpg"
28947,"Ultimate Comics Spider-Man Vol. 1: The World According to Peter Parker (Trade Paperback)",0,"It's been six months since the Ultimatum Wave laid New York low, and the world according to Peter Parker has a whole new set of rules... The Daily Bugle is no more, the Kingpin has been deposed, Midtown High has another super hero roaming the halls-and wo",http://i.annihil.us/u/prod/marvel/i/mg/f/d0/4ba92c9f9cb8b,"jpg"
28949,"Ultimate Comics Spider-Man Vol. 2 (Trade Paperback)",1,"Nothing is as it seems. With Gwen Stacy, the Human Torch and Iceman boarding at Aunt May's house, you'd think Peter Parker would have it easy for a change. But in the world of Spider-Man, that's rarely the case. First, Spidey and his two super-powered hou",http://i.annihil.us/u/prod/marvel/i/mg/9/60/4d5aa95d0d088,"jpg"
28950,"Ultimate Comics X Vol. 1 (Hardcover)",1,"The X-Men do not kill. But when Apocalypse - the mutant despot who has countless times brought humanity to the brink of destruction - returns, Wolverine knows there's only one solution: the recently reconstituted X-Force! The new team - consisting of Dead",http://i.annihil.us/u/prod/marvel/i/mg/9/50/4e285cb2347fa,"jpg"
28954,"Uncanny X-Men: First Class - Knights of Hykon (Graphic Novel)",0,"The world trembles as the sky begins to boil! Professor X attempts a desperate rescue mission on the Starcore One satellite but a threat from galactic legend is waiting! Who are Burning Moon, Cloud Runner and Sky Song, and how are their fates tied to the ",http://i.annihil.us/u/prod/marvel/i/mg/b/a0/4bac48f0900bb,"jpg"
28955,"Vengeance of the Moon Knight Vol. 1: Shock and Awe (Trade Paperback)",0,"Moon Knight is back in the Big Apple and looking to pick a fight with the man who chased him out of town in the first place: Norman Osborn. Freed of his demons and armed with an arsenal of incredible new weapons, Moon Knight is finally the hero he always ",http://i.annihil.us/u/prod/marvel/i/mg/d/10/4ba92c9a9d69e,"jpg"
28958,"What If? Secret Invasion (Trade Paperback)",0,"Marvel once again poses the question, "What If...?" What if the Skrulls WON Secret Invasion? What if Jean Grey came back to life instead of Colossus? What if Danger from ASTONISHING X-MEN became Ultron's bride? What if the heroes LOST World War Hulk? What",http://i.annihil.us/u/prod/marvel/i/mg/8/80/4bac490301dc5,"jpg"
28959,"Wolverine Weapon X Vol. 2: Insane in the Brain (Hardcover)",0,"Welcome to Dunwich Sanatorium, where the only people weirder than the patients are the doctors in charge. The newest resident is a man known only as Patient X, a poor confused soul who doesn't remember who he is or how he came to be here. He only has vagu",http://i.annihil.us/u/prod/marvel/i/mg/e/a0/4ba96a3bcae22,"jpg"
28960,"Wolverine Weapon X Vol. 2: Insane in the Brain (Trade Paperback)",0,"Crazy like a fox. From a young age, Wolverine's life has been anything but normal, as the mutant has traveled the globe loving, losing and all along plying his most valuable trade: that of a mercilessly effective killer. But even after more than a century",http://i.annihil.us/u/prod/marvel/i/mg/9/20/4ba944c8e022e,"jpg"
28961,"Wolverine: Old Man Logan (Trade Paperback)",0,"Millar. McNiven. Wolverine. It doesn't get any better than this. The only way writer Mark Millar (Wanted, Kick-Ass) could top his all-time classic Wolverine tale "Enemy of the State" was to take it to the future -his Civil War brother in arms, Steve McNiv",http://i.annihil.us/u/prod/marvel/i/mg/c/60/4c0fe09727afc,"jpg"
28962,"X-Factor Vol. 8: Overtime (Trade Paperback)",0,"The future of mutantkind has never looked so grim! Jamie Madrox, a.k.a. Multiple Man, and the enigmatic Layla Miller find themselves stranded eighty years in the future. Their mission: to find the cause of temporal anomalies that threaten to trigger the c",http://i.annihil.us/u/prod/marvel/i/mg/2/30/4bac48fe5b2dd,"jpg"
28964,"X-Men Forever Vol. 2: The Secret History of the Sentinels (Trade Paperback)",0,"As the X-Men attempt to recoup from brutal recent events, they're tested by an unlikely obstacle. Meanwhile, something big has surfaced in South America-an enemy the battered X-Men will have to face head-on! Kitty, Jean Gray, Beast, Nightcrawler and Rogue",http://i.annihil.us/u/prod/marvel/i/mg/b/e0/4ba96a36cd1c2,"jpg"
28966,"X-Men Forever Vol. 4: Devil in a White Dress (Trade Paperback)",0,"For our Salem-based X-Men, you'd think a trip to the South would be all buttermilk biscuits and bacon. But Nightcrawler and Rogue's journey past the Mason-Dixie line puts them in the crosshairs of a familiar face known for her feminine...do we really need",http://i.annihil.us/u/prod/marvel/i/mg/c/70/4bead594c93e0,"jpg"
28967,"X-Men Forever Vol. 5 (Trade Paperback)",1,"ASSAULT ON THE CONSORTIUM!!! Sometimes the best way to take down a secret organization is with a team of the best, strongest, fiercest mutants on the planet! But have the X-Men - along with Nick Fury - bitten off more than they can chew? You won't want to",http://i.annihil.us/u/prod/marvel/i/mg/9/10/4c472af81fb31,"jpg"
28972,"X-Men Origins (Trade Paperback)",0,"The X-Men's secrets revealed! Jean Grey: one of Professor X's first students &#8213; and perhaps his most dangerous. Beast: a brilliant, gentle soul who will never be accepted for what he truly is. Colossus: a Siberian farmer possessed of both enormous st",http://i.annihil.us/u/prod/marvel/i/mg/6/20/4baa97353e414,"jpg"
28973,"X-Men Vs. Agents of Atlas (2009) #1",1,"Venus has been kidnapped and the Agents will scour the Earth to find her! To help find her, The Uranian needs a bigger boost to enable his mind to scan the globe, and intel suggests the one machine that can help is Cerebra! Prepare for a showdown!",http://i.annihil.us/u/prod/marvel/i/mg/2/70/4bb3df7c5cfa8,"jpg"
28976,"X-Men Vs. Agents of Atlas (2009) #2",2,"The brawl under San Francisco just gets bigger as more mutants arrive to face the Atlas Foundation! Then things take a turn for the weird as the original five X-Men face off with the 1950's Agents of Atlas! All the strangest heroes make for the strangest ",http://i.annihil.us/u/prod/marvel/i/mg/c/e0/59652ae28fccf,"jpg"
28977,"X-Men Vs. Agents of Atlas (2009) #2 (RAMOS VARIANT)",2,"The brawl under San Francisco just gets bigger as more mutants arrive to face the Atlas Foundation! Then things take a turn for the weird as the original five X-Men face off with the 1950's Agents of Atlas! All the strangest heroes make for the strangest ",http://i.annihil.us/u/prod/marvel/i/mg/e/d0/4baea7b572dd0,"jpg"
28981,"Captain America: Reborn (2009) #2 (70TH FRAME VARIANT)",2,"The race for Steve Rogers is on! On one side - BUCKY and the BLACK WIDOW and members of the AVENGERS and FANTASTIC FOUR! On the other - NORMAN OSBORN and HAMMER, THE RED SKULL and his evil hordes, with DR. DOOM waiting in the wings! And where... oh where,",http://i.annihil.us/u/prod/marvel/i/mg/6/60/4bb4149b7854a,"jpg"
28983,"X-Men Origins: Deadpool (2010) #1",1,""DEADPOOL: THE MAJOR MOTION PICTURE"
You may have heard there's a Deadpool movie in the works.  Anyway, Wade Wilson's heard the same thing - and he's determined to tell his own story before Hollywood screws it up. Deadpool even hires his own screenwrite",http://i.annihil.us/u/prod/marvel/i/mg/d/d0/58c95e29d8fff,"jpg"
28984,"X-Men Origins: Emma Frost (2010) #1",1,"Witness the birth of the White Queen! From the mousy girl from a rich New England family, to the rich and terrifying queen of a secret society to the leader of the X-Men, Emma has cut a powerful swath through the Marvel Universe. See her rise to power in ",http://i.annihil.us/u/prod/marvel/i/mg/c/b0/4baa86cb3a999,"jpg"
28987,"X-Men: Pixie Strikes Back (2009) #1",1,"Pixie, X-23, Armor, Mercury and Blindfold face a new kind of hell: high school!  Things get even worse when Pixie's mother shows up on Utopia demanding to see her daughter.  Discover the truth about Pixie, inculding the answer to something even SHE doesn'",http://i.annihil.us/u/prod/marvel/i/mg/6/90/58caac3039866,"jpg"
28989,"Black Widow: Deadly Origin (2009) #1 (GREG LAND VARIANT)",1,"Before she steals the world's heart in Iron Man II, get caught in the wicked web of Marvel's sexiest and deadliest super-spy! She's been everything from a Russian espionage agent to a Champion to an Avenger, now a skeleton from Natalia Romanova's past is ",http://i.annihil.us/u/prod/marvel/i/mg/6/60/4bb404f678f04,"jpg"
28992,"Powers (2009) #2",2,"POWERS continues its monthly comeback!!  Following the shocking revelations about Walker's past in our first issue, we dig deeper into the mysterious death of Z, the leader of the super hero rat pack of yesteryear. All this PLUS the long-awaited return of",http://i.annihil.us/u/prod/marvel/i/mg/6/a0/4bb3c82349d67,"jpg"
28993,"X-Men: Pixie Strikes Back (2009) #3",3,"The illusion of high-school reality comes crashing down on Pixie, X-23 and the other X-Girls and it's not pretty. They're being held by a demon king who, shockingly enough, doesn't have their best interest at heart. The X-Men are coming to save the day, b",http://i.annihil.us/u/prod/marvel/i/mg/e/60/58cabc6ad102a,"jpg"
28994,"X-Men: Pixie Strikes Back (2009) #4",4,"You can't pick your parents. And if you could, Pixie certainly wouldn't have picked Mastermind, the man who turned Jean Grey into the Dark Phoenix. But right now, that's the least of her problems. A giant demon named Saturnine has been using her Pixie dus",http://i.annihil.us/u/prod/marvel/i/mg/9/40/58cac4881ab25,"jpg"
28997,"Doctor Voodoo: The Origin of Jericho Drumm One-Shot (2009) #1",1,"You've witnessed his incredible reemergence in the pages of New Avengers, now take a trip through the voodoo virtuoso's career in this special presentation of STRANGE TALES #169-170. In the shadowed back alleys of New Orleans, they speak his name in awe, ",http://i.annihil.us/u/prod/marvel/i/mg/9/50/56fd80a6dc180,"jpg"
29,"X-Force (2004) #4",4,"PART 4 (OF 6)<br>Cable, Shatterstar and Co. encounter the evil of the ADMINISTRATOR and the terrible power of the WATCHTOWER. Which side will Sam and Spectre fight for? Guest starring WOLVERINE and DEADPOOL<br>",http://i.annihil.us/u/prod/marvel/i/mg/2/00/595d36339f899,"jpg"
290,"Amazing Spider-Man (1999) #503",503,"Thor's ne'er-do-well brother Loki guest-stars in a 2-part story arc. In the aftermath of the inter-dimensional rift caused by Spider-Man & Doctor Strange's battle with Dormammu, a sorceress of limitless power is set free from years of captivity ... and se",http://i.annihil.us/u/prod/marvel/i/mg/7/50/57fe72e85427e,"jpg"
29002,"Powers (2009) #3",3,"Walker's past has come to bite him right in his ##$!  big time and it's going to take a @#$@#$ and a $@#$@  to get him out of the !@$#@#$@$@$@. It's another potty mouth chapter in the award winning cops-meets-capes epic saga from the creators of Secret In",http://i.annihil.us/u/prod/marvel/i/mg/9/50/4bae4b1f47943,"jpg"
29003,"Powers (2009) #4",4,"POWERS continues its monthly comeback!!  The mystery of Z deepens!  Detectives Walker and Sunshine are knee deep in a case that is so personal to Walker that its effects could unravel his life in every way, shape or form. It's cops and capes from the Eisn",http://i.annihil.us/u/prod/marvel/i/mg/c/70/4badc4f0980f7,"jpg"
29004,"Powers (2009) #5",5,"The reviews are in and these all new chapters of Powers are getting raves!! "The book is excellent" -CBR, "Oeming displays
stunning level of detail"- IGN, "Powers crams in everything fans of the series have come to love." - NEWSARAMA,  "four stars!"- CB",http://i.annihil.us/u/prod/marvel/i/mg/8/60/4bacda2003629,"jpg"
29006,"Powers (2009) #7",7,"God is dead! And Walker and Sunrise are investigating his murder. Yeah. God. Don't believe me? Then buy the book and find out what's going on in this cops and capes drama that has NO RULES!! Oh, and Deena Pilgrim returns and the how and why is going to su",http://i.annihil.us/u/prod/marvel/i/mg/6/d0/4ba94877b3e71,"jpg"
29007,"Powers (2009) #8",8,"DEENA'S BACK
Mature ...$3.95",http://i.annihil.us/u/prod/marvel/i/mg/9/50/56bb8d8a338b0,"jpg"
29020,"Dark Avengers (2009) #7 (2ND PRINTING VARIANT)",7,""UTOPIA: CHAPTER 3"
The DARK AVENGERS/UNCANNY X-MEN crossover continues!
San Francisco teeters on the brink of absolute chaos and the X-Men keep getting in the way of Norman's vision of law and order.  So Norman takes his game to the next level: who a",http://i.annihil.us/u/prod/marvel/i/mg/c/a0/4bb3f6b3ec867,"jpg"
29023,"Ultimate Comics Spider-Man (2009) #1 (BLACK AND WHITE VARIANT)",1,"Almost ten years ago, Ultimate Spider-Man launched the Ultimate line, a reinvention of the Marvel Universe that defied the odds and every expectation. Today, it happens again: This new chapter in the life of the teenaged webslinger picks up in the afterma",http://i.annihil.us/u/prod/marvel/i/mg/8/e0/4bb40c651b7e4,"jpg"
29033,"The Marvels Project (2009) #2 (PAREL VARIANT)",2,"The award-winning and best-selling team of Ed Brubaker and Steve Epting bring you CHAPTER TWO in this definitive tale of the origins of the Marvel heroes. As 1940 hits the world is already changing -- The Human Torch is on the run, The Angel makes his mas",http://i.annihil.us/u/prod/marvel/i/mg/2/30/4bb3ec568bfac,"jpg"
29034,"The Marvels Project (2009) #3 (EPTING VARIANT)",3,"The centerpiece of Marvel's 70th anniversary celebration turns a deadly corner, as Nazi spies infiltrate the secret  US government's Super-Soldier Experiment... and while the Torch learns what it means to be both human and a hero, Prince Namor arrives in ",http://i.annihil.us/u/prod/marvel/i/mg/f/30/4bb3b6eeb771d,"jpg"
29035,"The Marvels Project (2009) #3 (PAREL VARIANT)",3,"The centerpiece of Marvel's 70th anniversary celebration turns a deadly corner, as Nazi spies infiltrate the secret  US government's Super-Soldier Experiment... and while the Torch learns what it means to be both human and a hero, Prince Namor arrives in ",http://i.annihil.us/u/prod/marvel/i/mg/c/50/4bb3b6fc3e376,"jpg"
29036,"The Marvels Project (2009) #4 (EPTING VARIANT)",4,"Project Rebirth begins! As 98 pound weakling Steve Rogers finally enters the picture, Nazi spies move in the shadows onto US soil...and the Angel comes close to finding the man who's murdering masked heroes.
Rated T  ...$3.99",http://i.annihil.us/u/prod/marvel/i/mg/9/50/4bb403de95f08,"jpg"
29037,"The Marvels Project (2009) #4 (PAREL VARIANT)",4,"Project Rebirth begins! As 98 pound weakling Steve Rogers finally enters the picture, Nazi spies move in the shadows onto US soil...and the Angel comes close to finding the man who's murdering masked heroes.
Rated T  ...$3.99",http://i.annihil.us/u/prod/marvel/i/mg/8/f0/4bb409da7442c,"jpg"
29038,"The Marvels Project (2009) #5 (EPTING VARIANT)",5,"Marvel's ORIGIN story continues! Out of the ashes of the Project: Rebirth comes America's first Super-Soldier -- Captain America!  Witness the first mission of Cap in New York...as Namor stalks the city streets and the Angel finds the hero killer he's bee",http://i.annihil.us/u/prod/marvel/i/mg/9/90/4bae5e128d775,"jpg"
29039,"The Marvels Project (2009) #5 (PAREL VARIANT)",5,"Marvel's ORIGIN story continues! Out of the ashes of the Project: Rebirth comes America's first Super-Soldier -- Captain America!  Witness the first mission of Cap in New York...as Namor stalks the city streets and the Angel finds the hero killer he's bee",http://i.annihil.us/u/prod/marvel/i/mg/5/00/4bae5e0e2fecd,"jpg"
29041,"The Marvels Project (2009) #6 (PAREL VARIANT)",6,"Ed Brubaker and Steve Epting's acclaimed tale of the origin of Marvel continues, as the mysteries of Nazi spies on
American shores begin to unravel, and The Human Torch and the Sub-Mariner battle once again in the skies of New York, with
devastating r",http://i.annihil.us/u/prod/marvel/i/mg/f/30/4badc85f4d17a,"jpg"
29050,"Deadpool (2008) #20",20,""WHATEVER A SPIDER CAN," PART 2
Deadpool and Spider-Man team up (yes, team up) to combat the unstoppable killing machine known as Hit-Monkey! 
Yes, Hit-Monkey.
Parental Advisory ...$2.99",http://i.annihil.us/u/prod/marvel/i/mg/9/60/51a4fb699f03a,"jpg"
29051,"Deadpool (2008) #21",21,"Deadpool and Spidey square off against one of the deadliest foes either of them has ever faced, Hit-Monkey! But can Deadpool do what it takes to rid New York of this terrifying new menace, or will he wilt under Hit-Monkey's soulful gaze?
Parental Adviso",http://i.annihil.us/u/prod/marvel/i/mg/c/50/51a4fc83bc5b9,"jpg"
29053,"Deadpool (2008) #23",23,"TRICKY PART 1 Deadpool's been described as many things over the years, but "trendsetter"? That's a new one. Here he is, trying to get his hero on and guess what? Suddenly, everyone else is, too!",http://i.annihil.us/u/prod/marvel/i/mg/c/40/51a4fc7e17ca7,"jpg"
29054,"Deadpool (2008) #24",24,""TRICKY," PART 2
By now, you must realize that there's nothing that Deadpool would never do, right? "Wrong," you say? Well, guess what? Deadpool is now Weasel's sidekick. Deal with it.
It's the Heroic Age!
Parental Advisory ...$2.99",http://i.annihil.us/u/prod/marvel/i/mg/c/30/51a4fc6fdb282,"jpg"
29056,"Deadpool (2008) #26",26,"TRICKY PART 4 Deadpool's done a lot of things that can't just be swept under the rug. But what if he was given the chance to do just that? What if he was given the chance to confront all of his past sins? What if Ghost Rider showed up in this book?",http://i.annihil.us/u/prod/marvel/i/mg/e/c0/51a4fd6bc5b1c,"jpg"
29057,"Deadpool (2008) #27",27,"I'M YOUR MAN PART 1 This may be the HEROIC AGE and all, but the sad fact is that sometimes the good guys, in order to do good, have to do some things that are very bad.",http://i.annihil.us/u/prod/marvel/i/mg/9/60/51a4fd5c0e199,"jpg"
29058,"Deadpool (2008) #28",28,"I'M YOUR MAN PART 2 Deadpool finds himself smack dab in the middle of an altercation between an arms-dealing Arab-American store-owner and a band of regenerating robbers. Bloodshed and cultural stereotypes ensue.",http://i.annihil.us/u/prod/marvel/i/mg/9/d0/51a4fd59d34f8,"jpg"
29059,"Deadpool (2008) #29",29,"I'M YOUR MAN PART 3 The return of Dr. Bong! Plus, the Secret Avengers!",http://i.annihil.us/u/prod/marvel/i/mg/9/40/51a4fd4ca5089,"jpg"
29060,"Deadpool (2008) #30",30,"I RULE, YOU SUCK PART 1 Deadpool blowing away vampires-how @#$%ing cool is that?! Wait...he's not blowing away vampires? He's protecting vampires? That doesn't sound cool at all.",http://i.annihil.us/u/prod/marvel/i/mg/9/20/51a4fd464a8a4,"jpg"
29061,"Essential Iron Man Vol. 4 (Trade Paperback)",0,"The quintessential cosmic saga of the seventies begins here! Part Four of Iron Man's Essential Adventuredom shakes the
Marvel Universe with the debut of Drax the Destroyer and his Eternal enemy, Thanos of Titan - with Iron Man in the middle! As if that ",http://i.annihil.us/u/prod/marvel/i/mg/8/f0/4bac52529a8c1,"jpg"
29062,"Essential Rampaging Hulk Vol. 2 (Trade Paperback)",0,"Addiction, domestic violence, militant paranoia...the human heart can hatch a lot of trouble, and nobody knows it better than Bruce Banner, the proverbial man with a monster inside him! The Hulk's wandering ways led him into the social struggles of a gene",http://i.annihil.us/u/prod/marvel/i/mg/b/c0/4c7c70a41f4ab,"jpg"
29064,"Invincible Iron Man Vol. 1 (Hardcover)",0,"Iron Man 2.0 is here - and Tony Stark isn't the one who made him! Ezekiel Stane is on the scene and fixated on avenging the death of his father, Obadiah. Every bit as ruthless and ten times as smart, the younger Stane is all five of Stark's nightmares rol",http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
29065,"Iron Man: Armor Wars Prologue (Trade Paperback)",0,"With Stark Enterprises' new space station in place, Iron Man - whether Tony Stark or Jim Rhodes - is on the move. But if it's up to AIM, they'll be headed straight down...to burn up on re-entry! Even with one Armored Avenger down, the other's still up for",http://i.annihil.us/u/prod/marvel/i/mg/7/10/51dd69ad68808,"jpg"
29067,"Iron Man: Deadly Solutions (Direct Market Only) (Hardcover)",0,"Back from the dead (again), Tony Stark's rebuilding his corporation from the ground up -- but enemies old and new remind him his work is never done! With romance, rivalry and robots to keep him busy, can Iron Man still help Avengers teammate Warbird in he",http://i.annihil.us/u/prod/marvel/i/mg/9/c0/4ba964787eb3a,"jpg"
